instance,variant,ants,iters,alpha,beta,rho,w,q0,xi,rep,best_value,best_weight,feasible,elapsed_ms
p04,MMAS,50,300,1,4,0.1,0,0,0,1,107,50,1,13
p04,MMAS,50,300,1,4,0.1,0,0,0,2,107,50,1,13
p04,MMAS,50,300,1,4,0.1,0,0,0,3,107,50,1,13
p04,MMAS,50,300,1,4,0.3,0,0,0,1,107,50,1,13
p04,MMAS,50,300,1,4,0.3,0,0,0,2,107,50,1,13
p04,MMAS,50,300,1,4,0.3,0,0,0,3,107,50,1,12
p04,MMAS,50,600,1,2,0.1,0,0,0,1,107,50,1,26
p04,MMAS,50,600,1,2,0.1,0,0,0,2,107,50,1,25
p04,MMAS,50,600,1,2,0.1,0,0,0,3,107,50,1,26
p04,MMAS,50,600,1,2,0.3,0,0,0,1,107,50,1,26
p04,MMAS,50,600,1,2,0.3,0,0,0,2,107,50,1,26
p04,MMAS,50,600,1,2,0.3,0,0,0,3,107,50,1,26
p04,MMAS,50,600,1,3,0.1,0,0,0,1,107,50,1,25
p04,MMAS,50,600,1,3,0.1,0,0,0,2,107,50,1,25
p04,MMAS,50,600,1,3,0.1,0,0,0,3,107,50,1,25
p04,MMAS,50,600,1,3,0.3,0,0,0,1,107,50,1,25
p04,MMAS,50,600,1,3,0.3,0,0,0,2,107,50,1,25
p04,MMAS,50,600,1,3,0.3,0,0,0,3,107,50,1,30
p04,MMAS,50,600,1,4,0.1,0,0,0,1,107,50,1,29
p04,MMAS,50,600,1,4,0.1,0,0,0,2,107,50,1,26
p04,MMAS,50,600,1,4,0.1,0,0,0,3,107,50,1,25
p04,MMAS,50,600,1,4,0.3,0,0,0,1,107,50,1,25
p04,MMAS,50,600,1,4,0.3,0,0,0,2,107,50,1,25
p04,MMAS,50,600,1,4,0.3,0,0,0,3,107,50,1,25
p04,MMAS,100,300,1,2,0.1,0,0,0,1,107,50,1,28
p04,MMAS,100,300,1,2,0.1,0,0,0,2,107,50,1,28
p04,MMAS,100,300,1,2,0.1,0,0,0,3,107,50,1,25
p04,MMAS,100,300,1,2,0.3,0,0,0,1,107,50,1,25
p04,MMAS,100,300,1,2,0.3,0,0,0,2,107,50,1,26
p04,MMAS,100,300,1,2,0.3,0,0,0,3,107,50,1,25
p04,MMAS,100,300,1,3,0.1,0,0,0,1,107,50,1,25
p04,MMAS,100,300,1,3,0.1,0,0,0,2,107,50,1,25
p04,MMAS,100,300,1,3,0.1,0,0,0,3,107,50,1,26
p04,MMAS,100,300,1,3,0.3,0,0,0,1,107,50,1,25
p04,MMAS,100,300,1,3,0.3,0,0,0,2,107,50,1,25
p04,MMAS,100,300,1,3,0.3,0,0,0,3,107,50,1,25
p04,MMAS,100,300,1,4,0.1,0,0,0,1,107,50,1,26
p04,MMAS,100,300,1,4,0.1,0,0,0,2,107,50,1,26
p04,MMAS,100,300,1,4,0.1,0,0,0,3,107,50,1,26
p04,MMAS,100,300,1,4,0.3,0,0,0,1,107,50,1,27
p04,MMAS,100,300,1,4,0.3,0,0,0,2,107,50,1,26
p04,MMAS,100,300,1,4,0.3,0,0,0,3,107,50,1,26
p04,MMAS,100,600,1,2,0.1,0,0,0,1,107,50,1,56
p04,MMAS,100,600,1,2,0.1,0,0,0,2,107,50,1,53
p04,MMAS,100,600,1,2,0.1,0,0,0,3,107,50,1,55
p04,MMAS,100,600,1,2,0.3,0,0,0,1,107,50,1,54
p04,MMAS,100,600,1,2,0.3,0,0,0,2,107,50,1,55
p04,MMAS,100,600,1,2,0.3,0,0,0,3,107,50,1,55
p04,MMAS,100,600,1,3,0.1,0,0,0,1,107,50,1,52
p04,MMAS,100,600,1,3,0.1,0,0,0,2,107,50,1,74
p04,MMAS,100,600,1,3,0.1,0,0,0,3,107,50,1,62
p04,MMAS,100,600,1,3,0.3,0,0,0,1,107,50,1,48
p04,MMAS,100,600,1,3,0.3,0,0,0,2,107,50,1,53
p04,MMAS,100,600,1,3,0.3,0,0,0,3,107,50,1,51
p04,MMAS,100,600,1,4,0.1,0,0,0,1,107,50,1,53
p04,MMAS,100,600,1,4,0.1,0,0,0,2,107,50,1,51
p04,MMAS,100,600,1,4,0.1,0,0,0,3,107,50,1,52
p04,MMAS,100,600,1,4,0.3,0,0,0,1,107,50,1,57
p04,MMAS,100,600,1,4,0.3,0,0,0,2,107,50,1,53
p04,MMAS,100,600,1,4,0.3,0,0,0,3,107,50,1,52
p04,ACS,50,300,1,2,0.1,0,0.9,0.1,1,107,50,1,11
p04,ACS,50,300,1,2,0.1,0,0.9,0.1,2,107,50,1,11
p04,ACS,50,300,1,2,0.1,0,0.9,0.1,3,107,50,1,11
p04,ACS,50,300,1,2,0.1,0,0.95,0.1,1,107,50,1,10
p04,ACS,50,300,1,2,0.1,0,0.95,0.1,2,107,50,1,10
p04,ACS,50,300,1,2,0.1,0,0.95,0.1,3,107,50,1,10
p04,ACS,50,300,1,2,0.3,0,0.9,0.1,1,107,50,1,10
p04,ACS,50,300,1,2,0.3,0,0.9,0.1,2,107,50,1,11
p04,ACS,50,300,1,2,0.3,0,0.9,0.1,3,107,50,1,10
p04,ACS,50,300,1,2,0.3,0,0.95,0.1,1,107,50,1,10
p04,ACS,50,300,1,2,0.3,0,0.95,0.1,2,107,50,1,12
p04,ACS,50,300,1,2,0.3,0,0.95,0.1,3,107,50,1,14
p04,ACS,50,300,1,3,0.1,0,0.9,0.1,1,107,50,1,13
p04,ACS,50,300,1,3,0.1,0,0.9,0.1,2,107,50,1,11
p04,ACS,50,300,1,3,0.1,0,0.9,0.1,3,107,50,1,18
p04,ACS,50,300,1,3,0.1,0,0.95,0.1,1,107,50,1,13
p04,ACS,50,300,1,3,0.1,0,0.95,0.1,2,107,50,1,12
p04,ACS,50,300,1,3,0.1,0,0.95,0.1,3,107,50,1,11
p04,ACS,50,300,1,3,0.3,0,0.9,0.1,1,107,50,1,11
p04,ACS,50,300,1,3,0.3,0,0.9,0.1,2,107,50,1,11
p04,ACS,50,300,1,3,0.3,0,0.9,0.1,3,107,50,1,14
p04,ACS,50,300,1,3,0.3,0,0.95,0.1,1,105,50,1,17
p04,ACS,50,300,1,3,0.3,0,0.95,0.1,2,107,50,1,11
p04,ACS,50,300,1,3,0.3,0,0.95,0.1,3,107,50,1,11
p04,ACS,50,300,1,4,0.1,0,0.9,0.1,1,107,50,1,13
p04,ACS,50,300,1,4,0.1,0,0.9,0.1,2,107,50,1,13
p04,ACS,50,300,1,4,0.1,0,0.9,0.1,3,107,50,1,14
p04,ACS,50,300,1,4,0.1,0,0.95,0.1,1,107,50,1,12
p04,ACS,50,300,1,4,0.1,0,0.95,0.1,2,107,50,1,11
p04,ACS,50,300,1,4,0.1,0,0.95,0.1,3,107,50,1,14
p04,ACS,50,300,1,4,0.3,0,0.9,0.1,1,107,50,1,14
p04,ACS,50,300,1,4,0.3,0,0.9,0.1,2,107,50,1,12
p04,ACS,50,300,1,4,0.3,0,0.9,0.1,3,107,50,1,11
p04,ACS,50,300,1,4,0.3,0,0.95,0.1,1,107,50,1,11
p04,ACS,50,300,1,4,0.3,0,0.95,0.1,2,107,50,1,11
p04,ACS,50,300,1,4,0.3,0,0.95,0.1,3,107,50,1,11
p04,ACS,50,600,1,2,0.1,0,0.9,0.1,1,107,50,1,27
p04,ACS,50,600,1,2,0.1,0,0.9,0.1,2,107,50,1,23
p04,ACS,50,600,1,2,0.1,0,0.9,0.1,3,107,50,1,25
p04,ACS,50,600,1,2,0.1,0,0.95,0.1,1,107,50,1,23
p04,ACS,50,600,1,2,0.1,0,0.95,0.1,2,107,50,1,25
p04,ACS,50,600,1,2,0.1,0,0.95,0.1,3,107,50,1,33
p04,ACS,50,600,1,2,0.3,0,0.9,0.1,1,107,50,1,38
p04,ACS,50,600,1,2,0.3,0,0.9,0.1,2,107,50,1,23
p04,ACS,50,600,1,2,0.3,0,0.9,0.1,3,107,50,1,21
p04,ACS,50,600,1,2,0.3,0,0.95,0.1,1,107,50,1,24
p04,ACS,50,600,1,2,0.3,0,0.95,0.1,2,107,50,1,21
p04,ACS,50,600,1,2,0.3,0,0.95,0.1,3,107,50,1,21
p04,ACS,50,600,1,3,0.1,0,0.9,0.1,1,107,50,1,27
p04,ACS,50,600,1,3,0.1,0,0.9,0.1,2,107,50,1,24
p04,ACS,50,600,1,3,0.1,0,0.9,0.1,3,107,50,1,24
p04,ACS,50,600,1,3,0.1,0,0.95,0.1,1,107,50,1,29
p04,ACS,50,600,1,3,0.1,0,0.95,0.1,2,107,50,1,20
p04,ACS,50,600,1,3,0.1,0,0.95,0.1,3,107,50,1,20
p04,ACS,50,600,1,3,0.3,0,0.9,0.1,1,107,50,1,20
p04,ACS,50,600,1,3,0.3,0,0.9,0.1,2,107,50,1,25
p04,ACS,50,600,1,3,0.3,0,0.9,0.1,3,107,50,1,24
p04,ACS,50,600,1,3,0.3,0,0.95,0.1,1,107,50,1,23
p04,ACS,50,600,1,3,0.3,0,0.95,0.1,2,107,50,1,21
p04,ACS,50,600,1,3,0.3,0,0.95,0.1,3,107,50,1,21
p04,ACS,50,600,1,4,0.1,0,0.9,0.1,1,107,50,1,26
p04,ACS,50,600,1,4,0.1,0,0.9,0.1,2,107,50,1,23
p04,ACS,50,600,1,4,0.1,0,0.9,0.1,3,107,50,1,24
p04,ACS,50,600,1,4,0.1,0,0.95,0.1,1,107,50,1,24
p04,ACS,50,600,1,4,0.1,0,0.95,0.1,2,107,50,1,22
p04,ACS,50,600,1,4,0.1,0,0.95,0.1,3,107,50,1,22
p04,ACS,50,600,1,4,0.3,0,0.9,0.1,1,107,50,1,25
p04,ACS,50,600,1,4,0.3,0,0.9,0.1,2,107,50,1,37
p04,ACS,50,600,1,4,0.3,0,0.9,0.1,3,107,50,1,39
p04,ACS,50,600,1,4,0.3,0,0.95,0.1,1,107,50,1,25
p04,ACS,50,600,1,4,0.3,0,0.95,0.1,2,107,50,1,26
p04,ACS,50,600,1,4,0.3,0,0.95,0.1,3,107,50,1,24
p04,ACS,100,300,1,2,0.1,0,0.9,0.1,1,107,50,1,32
p04,ACS,100,300,1,2,0.1,0,0.9,0.1,2,107,50,1,28
p04,ACS,100,300,1,2,0.1,0,0.9,0.1,3,107,50,1,33
p04,ACS,100,300,1,2,0.1,0,0.95,0.1,1,107,50,1,53
p04,ACS,100,300,1,2,0.1,0,0.95,0.1,2,107,50,1,28
p04,ACS,100,300,1,2,0.1,0,0.95,0.1,3,107,50,1,25
p04,ACS,100,300,1,2,0.3,0,0.9,0.1,1,107,50,1,33
p04,ACS,100,300,1,2,0.3,0,0.9,0.1,2,107,50,1,32
p04,ACS,100,300,1,2,0.3,0,0.9,0.1,3,107,50,1,29
p04,ACS,100,300,1,2,0.3,0,0.95,0.1,1,107,50,1,21
p04,ACS,100,300,1,2,0.3,0,0.95,0.1,2,107,50,1,22
p04,ACS,100,300,1,2,0.3,0,0.95,0.1,3,107,50,1,23
p04,ACS,100,300,1,3,0.1,0,0.9,0.1,1,107,50,1,25
p04,ACS,100,300,1,3,0.1,0,0.9,0.1,2,107,50,1,28
p04,ACS,100,300,1,3,0.1,0,0.9,0.1,3,107,50,1,29
p04,ACS,100,300,1,3,0.1,0,0.95,0.1,1,107,50,1,25
p04,ACS,100,300,1,3,0.1,0,0.95,0.1,2,107,50,1,24
p04,ACS,100,300,1,3,0.1,0,0.95,0.1,3,107,50,1,24
p04,ACS,100,300,1,3,0.3,0,0.9,0.1,1,107,50,1,28
p04,ACS,100,300,1,3,0.3,0,0.9,0.1,2,107,50,1,28
p04,ACS,100,300,1,3,0.3,0,0.9,0.1,3,107,50,1,34
p04,ACS,100,300,1,3,0.3,0,0.95,0.1,1,107,50,1,29
p04,ACS,100,300,1,3,0.3,0,0.95,0.1,2,107,50,1,28
p04,ACS,100,300,1,3,0.3,0,0.95,0.1,3,107,50,1,28
p04,ACS,100,300,1,4,0.1,0,0.9,0.1,1,107,50,1,34
p04,ACS,100,300,1,4,0.1,0,0.9,0.1,2,107,50,1,28
p04,ACS,100,300,1,4,0.1,0,0.9,0.1,3,107,50,1,29
p04,ACS,100,300,1,4,0.1,0,0.95,0.1,1,107,50,1,24
p04,ACS,100,300,1,4,0.1,0,0.95,0.1,2,107,50,1,24
p04,ACS,100,300,1,4,0.1,0,0.95,0.1,3,107,50,1,23
p04,ACS,100,300,1,4,0.3,0,0.9,0.1,1,107,50,1,21
p04,ACS,100,300,1,4,0.3,0,0.9,0.1,2,107,50,1,24
p04,ACS,100,300,1,4,0.3,0,0.9,0.1,3,107,50,1,22
p04,ACS,100,300,1,4,0.3,0,0.95,0.1,1,107,50,1,21
p04,ACS,100,300,1,4,0.3,0,0.95,0.1,2,107,50,1,22
p04,ACS,100,300,1,4,0.3,0,0.95,0.1,3,107,50,1,24
p04,ACS,100,600,1,2,0.1,0,0.9,0.1,1,107,50,1,52
p04,ACS,100,600,1,2,0.1,0,0.9,0.1,2,107,50,1,52
p04,ACS,100,600,1,2,0.1,0,0.9,0.1,3,107,50,1,56
p04,ACS,100,600,1,2,0.1,0,0.95,0.1,1,107,50,1,53
p04,ACS,100,600,1,2,0.1,0,0.95,0.1,2,107,50,1,67
p04,ACS,100,600,1,2,0.1,0,0.95,0.1,3,107,50,1,49
p04,ACS,100,600,1,2,0.3,0,0.9,0.1,1,107,50,1,53
p04,ACS,100,600,1,2,0.3,0,0.9,0.1,2,107,50,1,46
p04,ACS,100,600,1,2,0.3,0,0.9,0.1,3,107,50,1,52
p04,ACS,100,600,1,2,0.3,0,0.95,0.1,1,107,50,1,50
p04,ACS,100,600,1,2,0.3,0,0.95,0.1,2,107,50,1,57
p04,ACS,100,600,1,2,0.3,0,0.95,0.1,3,107,50,1,47
p04,ACS,100,600,1,3,0.1,0,0.9,0.1,1,107,50,1,52
p04,ACS,100,600,1,3,0.1,0,0.9,0.1,2,107,50,1,55
p04,ACS,100,600,1,3,0.1,0,0.9,0.1,3,107,50,1,52
p04,ACS,100,600,1,3,0.1,0,0.95,0.1,1,107,50,1,54
p04,ACS,100,600,1,3,0.1,0,0.95,0.1,2,107,50,1,63
p04,ACS,100,600,1,3,0.1,0,0.95,0.1,3,107,50,1,40
p04,ACS,100,600,1,3,0.3,0,0.9,0.1,1,107,50,1,41
p04,ACS,100,600,1,3,0.3,0,0.9,0.1,2,107,50,1,42
p04,ACS,100,600,1,3,0.3,0,0.9,0.1,3,107,50,1,43
p04,ACS,100,600,1,3,0.3,0,0.95,0.1,1,107,50,1,40
p04,ACS,100,600,1,3,0.3,0,0.95,0.1,2,107,50,1,40
p04,ACS,100,600,1,3,0.3,0,0.95,0.1,3,107,50,1,40
p04,ACS,100,600,1,4,0.1,0,0.9,0.1,1,107,50,1,51
p04,ACS,100,600,1,4,0.1,0,0.9,0.1,2,107,50,1,53
p04,ACS,100,600,1,4,0.1,0,0.9,0.1,3,107,50,1,50
p04,ACS,100,600,1,4,0.1,0,0.95,0.1,1,107,50,1,46
p04,ACS,100,600,1,4,0.1,0,0.95,0.1,2,107,50,1,46
p04,ACS,100,600,1,4,0.1,0,0.95,0.1,3,107,50,1,46
p04,ACS,100,600,1,4,0.3,0,0.9,0.1,1,107,50,1,42
p04,ACS,100,600,1,4,0.3,0,0.9,0.1,2,107,50,1,42
p04,ACS,100,600,1,4,0.3,0,0.9,0.1,3,107,50,1,42
p04,ACS,100,600,1,4,0.3,0,0.95,0.1,1,107,50,1,41
p04,ACS,100,600,1,4,0.3,0,0.95,0.1,2,107,50,1,41
p04,ACS,100,600,1,4,0.3,0,0.95,0.1,3,107,50,1,41
p05,AS,50,300,1,2,0.1,0,0,0,1,900,104,1,41
p05,AS,50,300,1,2,0.1,0,0,0,2,900,104,1,30
p05,AS,50,300,1,2,0.1,0,0,0,3,900,104,1,26
p05,AS,50,300,1,2,0.3,0,0,0,1,900,104,1,26
p05,AS,50,300,1,2,0.3,0,0,0,2,900,104,1,28
p05,AS,50,300,1,2,0.3,0,0,0,3,900,104,1,26
p05,AS,50,300,1,3,0.1,0,0,0,1,900,104,1,26
p05,AS,50,300,1,3,0.1,0,0,0,2,900,104,1,25
p05,AS,50,300,1,3,0.1,0,0,0,3,900,104,1,25
p05,AS,50,300,1,3,0.3,0,0,0,1,900,104,1,26
p05,AS,50,300,1,3,0.3,0,0,0,2,900,104,1,26
p05,AS,50,300,1,3,0.3,0,0,0,3,900,104,1,26
p05,AS,50,300,1,4,0.1,0,0,0,1,900,104,1,27
p05,AS,50,300,1,4,0.1,0,0,0,2,900,104,1,30
p05,AS,50,300,1,4,0.1,0,0,0,3,900,104,1,29
p05,AS,50,300,1,4,0.3,0,0,0,1,900,104,1,29
p05,AS,50,300,1,4,0.3,0,0,0,2,900,104,1,29
p05,AS,50,300,1,4,0.3,0,0,0,3,900,104,1,28
p05,AS,50,600,1,2,0.1,0,0,0,1,900,104,1,56
p05,AS,50,600,1,2,0.1,0,0,0,2,900,104,1,61
p05,AS,50,600,1,2,0.1,0,0,0,3,900,104,1,57
p05,AS,50,600,1,2,0.3,0,0,0,1,900,104,1,59
p05,AS,50,600,1,2,0.3,0,0,0,2,900,104,1,64
p05,AS,50,600,1,2,0.3,0,0,0,3,900,104,1,87
p05,AS,50,600,1,3,0.1,0,0,0,1,900,104,1,55
p05,AS,50,600,1,3,0.1,0,0,0,2,900,104,1,68
p05,AS,50,600,1,3,0.1,0,0,0,3,900,104,1,52
p05,AS,50,600,1,3,0.3,0,0,0,1,900,104,1,57
p05,AS,50,600,1,3,0.3,0,0,0,2,900,104,1,57
p05,AS,50,600,1,3,0.3,0,0,0,3,900,104,1,53
p05,AS,50,600,1,4,0.1,0,0,0,1,900,104,1,51
p05,AS,50,600,1,4,0.1,0,0,0,2,900,104,1,50
p05,AS,50,600,1,4,0.1,0,0,0,3,900,104,1,51
p05,AS,50,600,1,4,0.3,0,0,0,1,900,104,1,58
p05,AS,50,600,1,4,0.3,0,0,0,2,900,104,1,53
p05,AS,50,600,1,4,0.3,0,0,0,3,900,104,1,51
p05,AS,100,300,1,2,0.1,0,0,0,1,900,104,1,52
p05,AS,100,300,1,2,0.1,0,0,0,2,900,104,1,53
p05,AS,100,300,1,2,0.1,0,0,0,3,900,104,1,52
p05,AS,100,300,1,2,0.3,0,0,0,1,900,104,1,52
p05,AS,100,300,1,2,0.3,0,0,0,2,900,104,1,52
p05,AS,100,300,1,2,0.3,0,0,0,3,900,104,1,52
p05,AS,100,300,1,3,0.1,0,0,0,1,900,104,1,53
p05,AS,100,300,1,3,0.1,0,0,0,2,900,104,1,53
p05,AS,100,300,1,3,0.1,0,0,0,3,900,104,1,53
p05,AS,100,300,1,3,0.3,0,0,0,1,900,104,1,97
p05,AS,100,300,1,3,0.3,0,0,0,2,900,104,1,60
p05,AS,100,300,1,3,0.3,0,0,0,3,900,104,1,57
p05,AS,100,300,1,4,0.1,0,0,0,1,900,104,1,64
p05,AS,100,300,1,4,0.1,0,0,0,2,900,104,1,59
p05,AS,100,300,1,4,0.1,0,0,0,3,900,104,1,58
p05,AS,100,300,1,4,0.3,0,0,0,1,900,104,1,58
p05,AS,100,300,1,4,0.3,0,0,0,2,900,104,1,81
p05,AS,100,300,1,4,0.3,0,0,0,3,900,104,1,56
p05,AS,100,600,1,2,0.1,0,0,0,1,900,104,1,115
p05,AS,100,600,1,2,0.1,0,0,0,2,900,104,1,110
p05,AS,100,600,1,2,0.1,0,0,0,3,900,104,1,108
p05,AS,100,600,1,2,0.3,0,0,0,1,900,104,1,107
p05,AS,100,600,1,2,0.3,0,0,0,2,900,104,1,105
p05,AS,100,600,1,2,0.3,0,0,0,3,900,104,1,107
p05,AS,100,600,1,3,0.1,0,0,0,1,900,104,1,106
p05,AS,100,600,1,3,0.1,0,0,0,2,900,104,1,107
p05,AS,100,600,1,3,0.1,0,0,0,3,900,104,1,108
p05,AS,100,600,1,3,0.3,0,0,0,1,900,104,1,107
p05,AS,100,600,1,3,0.3,0,0,0,2,900,104,1,111
p05,AS,100,600,1,3,0.3,0,0,0,3,900,104,1,103
p05,AS,100,600,1,4,0.1,0,0,0,1,900,104,1,108
p05,AS,100,600,1,4,0.1,0,0,0,2,900,104,1,114
p05,AS,100,600,1,4,0.1,0,0,0,3,900,104,1,105
p05,AS,100,600,1,4,0.3,0,0,0,1,900,104,1,107
p05,AS,100,600,1,4,0.3,0,0,0,2,900,104,1,108
p05,AS,100,600,1,4,0.3,0,0,0,3,900,104,1,107
p05,ASRank,50,300,1,2,0.1,5,0,0,1,900,104,1,24
p05,ASRank,50,300,1,2,0.1,5,0,0,2,900,104,1,24
p05,ASRank,50,300,1,2,0.1,5,0,0,3,900,104,1,24
p05,ASRank,50,300,1,2,0.1,10,0,0,1,900,104,1,26
p05,ASRank,50,300,1,2,0.1,10,0,0,2,900,104,1,30
p05,ASRank,50,300,1,2,0.1,10,0,0,3,900,104,1,24
p05,ASRank,50,300,1,2,0.3,5,0,0,1,900,104,1,24
p05,ASRank,50,300,1,2,0.3,5,0,0,2,900,104,1,24
p05,ASRank,50,300,1,2,0.3,5,0,0,3,900,104,1,24
p05,ASRank,50,300,1,2,0.3,10,0,0,1,900,104,1,28
p05,ASRank,50,300,1,2,0.3,10,0,0,2,900,104,1,27
p05,ASRank,50,300,1,2,0.3,10,0,0,3,900,104,1,26
p05,ASRank,50,300,1,3,0.1,5,0,0,1,900,104,1,23
p05,ASRank,50,300,1,3,0.1,5,0,0,2,900,104,1,23
p05,ASRank,50,300,1,3,0.1,5,0,0,3,900,104,1,23
p05,ASRank,50,300,1,3,0.1,10,0,0,1,900,104,1,24
p05,ASRank,50,300,1,3,0.1,10,0,0,2,900,104,1,24
p05,ASRank,50,300,1,3,0.1,10,0,0,3,900,104,1,23
p05,ASRank,50,300,1,3,0.3,5,0,0,1,900,104,1,23
p05,ASRank,50,300,1,3,0.3,5,0,0,2,900,104,1,23
p05,ASRank,50,300,1,3,0.3,5,0,0,3,900,104,1,23
p05,ASRank,50,300,1,3,0.3,10,0,0,1,900,104,1,24
p05,ASRank,50,300,1,3,0.3,10,0,0,2,900,104,1,24
p05,ASRank,50,300,1,3,0.3,10,0,0,3,900,104,1,24
p05,ASRank,50,300,1,4,0.1,5,0,0,1,900,104,1,24
p05,ASRank,50,300,1,4,0.1,5,0,0,2,900,104,1,24
p05,ASRank,50,300,1,4,0.1,5,0,0,3,900,104,1,24
p05,ASRank,50,300,1,4,0.1,10,0,0,1,900,104,1,24
p05,ASRank,50,300,1,4,0.1,10,0,0,2,900,104,1,24
p05,ASRank,50,300,1,4,0.1,10,0,0,3,900,104,1,25
p05,ASRank,50,300,1,4,0.3,5,0,0,1,900,104,1,24
p05,ASRank,50,300,1,4,0.3,5,0,0,2,900,104,1,26
p05,ASRank,50,300,1,4,0.3,5,0,0,3,900,104,1,24
p05,ASRank,50,300,1,4,0.3,10,0,0,1,900,104,1,24
p05,ASRank,50,300,1,4,0.3,10,0,0,2,900,104,1,24
p05,ASRank,50,300,1,4,0.3,10,0,0,3,900,104,1,24
p05,ASRank,50,600,1,2,0.1,5,0,0,1,900,104,1,51
p05,ASRank,50,600,1,2,0.1,5,0,0,2,900,104,1,51
p05,ASRank,50,600,1,2,0.1,5,0,0,3,900,104,1,52
p05,ASRank,50,600,1,2,0.1,10,0,0,1,900,104,1,53
p05,ASRank,50,600,1,2,0.1,10,0,0,2,900,104,1,55
p05,ASRank,50,600,1,2,0.1,10,0,0,3,900,104,1,57
p05,ASRank,50,600,1,2,0.3,5,0,0,1,900,104,1,56
p05,ASRank,50,600,1,2,0.3,5,0,0,2,900,104,1,62
p05,ASRank,50,600,1,2,0.3,5,0,0,3,900,104,1,57
p05,ASRank,50,600,1,2,0.3,10,0,0,1,900,104,1,59
p05,ASRank,50,600,1,2,0.3,10,0,0,2,900,104,1,59
p05,ASRank,50,600,1,2,0.3,10,0,0,3,900,104,1,61
p05,ASRank,50,600,1,3,0.1,5,0,0,1,900,104,1,63
p05,ASRank,50,600,1,3,0.1,5,0,0,2,900,104,1,54
p05,ASRank,50,600,1,3,0.1,5,0,0,3,900,104,1,53
p05,ASRank,50,600,1,3,0.1,10,0,0,1,900,104,1,52
p05,ASRank,50,600,1,3,0.1,10,0,0,2,900,104,1,52
p05,ASRank,50,600,1,3,0.1,10,0,0,3,900,104,1,52
p05,ASRank,50,600,1,3,0.3,5,0,0,1,900,104,1,52
p05,ASRank,50,600,1,3,0.3,5,0,0,2,900,104,1,51
p05,ASRank,50,600,1,3,0.3,5,0,0,3,900,104,1,51
p05,ASRank,50,600,1,3,0.3,10,0,0,1,900,104,1,50
p05,ASRank,50,600,1,3,0.3,10,0,0,2,900,104,1,50
p05,ASRank,50,600,1,3,0.3,10,0,0,3,900,104,1,50
p05,ASRank,50,600,1,4,0.1,5,0,0,1,900,104,1,50
p05,ASRank,50,600,1,4,0.1,5,0,0,2,900,104,1,50
p05,ASRank,50,600,1,4,0.1,5,0,0,3,900,104,1,50
p05,ASRank,50,600,1,4,0.1,10,0,0,1,900,104,1,57
p05,ASRank,50,600,1,4,0.1,10,0,0,2,900,104,1,52
p05,ASRank,50,600,1,4,0.1,10,0,0,3,900,104,1,55
p05,ASRank,50,600,1,4,0.3,5,0,0,1,900,104,1,55
p05,ASRank,50,600,1,4,0.3,5,0,0,2,900,104,1,53
p05,ASRank,50,600,1,4,0.3,5,0,0,3,900,104,1,50
p05,ASRank,50,600,1,4,0.3,10,0,0,1,900,104,1,55
p05,ASRank,50,600,1,4,0.3,10,0,0,2,900,104,1,52
p05,ASRank,50,600,1,4,0.3,10,0,0,3,900,104,1,50
p05,ASRank,100,300,1,2,0.1,5,0,0,1,900,104,1,55
p05,ASRank,100,300,1,2,0.1,5,0,0,2,900,104,1,57
p05,ASRank,100,300,1,2,0.1,5,0,0,3,900,104,1,53
p05,ASRank,100,300,1,2,0.1,10,0,0,1,900,104,1,53
p05,ASRank,100,300,1,2,0.1,10,0,0,2,900,104,1,53
p05,ASRank,100,300,1,2,0.1,10,0,0,3,900,104,1,53
p05,ASRank,100,300,1,2,0.3,5,0,0,1,900,104,1,53
p05,ASRank,100,300,1,2,0.3,5,0,0,2,900,104,1,53
p05,ASRank,100,300,1,2,0.3,5,0,0,3,900,104,1,52
p05,ASRank,100,300,1,2,0.3,10,0,0,1,900,104,1,52
p05,ASRank,100,300,1,2,0.3,10,0,0,2,900,104,1,52
p05,ASRank,100,300,1,2,0.3,10,0,0,3,900,104,1,52
p05,ASRank,100,300,1,3,0.1,5,0,0,1,900,104,1,52
p05,ASRank,100,300,1,3,0.1,5,0,0,2,900,104,1,51
p05,ASRank,100,300,1,3,0.1,5,0,0,3,900,104,1,51
p05,ASRank,100,300,1,3,0.1,10,0,0,1,900,104,1,51
p05,ASRank,100,300,1,3,0.1,10,0,0,2,900,104,1,59
p05,ASRank,100,300,1,3,0.1,10,0,0,3,900,104,1,51
p05,ASRank,100,300,1,3,0.3,5,0,0,1,900,104,1,51
p05,ASRank,100,300,1,3,0.3,5,0,0,2,900,104,1,59
p05,ASRank,100,300,1,3,0.3,5,0,0,3,900,104,1,53
p05,ASRank,100,300,1,3,0.3,10,0,0,1,900,104,1,49
p05,ASRank,100,300,1,3,0.3,10,0,0,2,900,104,1,49
p05,ASRank,100,300,1,3,0.3,10,0,0,3,900,104,1,49
p05,ASRank,100,300,1,4,0.1,5,0,0,1,900,104,1,51
p05,ASRank,100,300,1,4,0.1,5,0,0,2,900,104,1,61
p05,ASRank,100,300,1,4,0.1,5,0,0,3,900,104,1,54
p05,ASRank,100,300,1,4,0.1,10,0,0,1,900,104,1,92
p05,ASRank,100,300,1,4,0.1,10,0,0,2,900,104,1,60
p05,ASRank,100,300,1,4,0.1,10,0,0,3,900,104,1,60
p05,ASRank,100,300,1,4,0.3,5,0,0,1,900,104,1,71
