instance,variant,best_value,best_weight,feasible,best_seconds,mean_seconds,std_seconds,hit_optimal,target,best_seed
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_100\test.in,AS,0,0,1,0.0005789,0.000587465,2.3873e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_100\test.in,ASRank,0,0,1,0.0009647,0.000864605,6.07971e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_100\test.in,MMAS,0,0,1,0.0005884,0.000533835,4.84929e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_100\test.in,ACS,0,0,1,0.0001642,0.000176515,8.36228e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_200\test.in,AS,0,0,1,0.000613,0.00059375,2.10316e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_200\test.in,ASRank,0,0,1,0.0010073,0.000899305,6.41327e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_200\test.in,MMAS,0,0,1,0.0005198,0.00058792,3.77542e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_200\test.in,ACS,0,0,1,0.0001968,0.00019255,7.40864e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_300\test.in,AS,0,0,1,0.000571,0.00059031,3.37245e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_300\test.in,ASRank,0,0,1,0.0009157,0.00091671,1.00945e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_300\test.in,MMAS,0,0,1,0.0005906,0.00059769,5.57544e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.01_s_300\test.in,ACS,0,0,1,0.0001839,0.000172425,1.00801e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_100\test.in,AS,0,0,1,0.0005356,0.00055455,1.81877e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_100\test.in,ASRank,0,0,1,0.0008856,0.00088418,3.05283e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_100\test.in,MMAS,0,0,1,0.0005609,0.000563565,4.96326e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_100\test.in,ACS,0,0,1,0.0001853,0.000184195,1.6529e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_200\test.in,AS,0,0,1,0.0005576,0.00058403,3.58675e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_200\test.in,ASRank,0,0,1,0.0009142,0.00104533,7.03397e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_200\test.in,MMAS,0,0,1,0.0006772,0.000679785,2.31709e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_200\test.in,ACS,0,0,1,0.0002222,0.00022124,2.4945e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_300\test.in,AS,0,0,1,0.0006722,0.000672395,1.96542e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_300\test.in,ASRank,0,0,1,0.0010496,0.00105512,2.42197e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_300\test.in,MMAS,0,0,1,0.0006772,0.00068229,2.10591e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0.1_s_300\test.in,ACS,0,0,1,0.0002223,0.00022054,2.80064e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_100\test.in,AS,0,0,1,0.0006729,0.000595595,5.48516e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_100\test.in,ASRank,0,0,1,0.0010048,0.00111453,0.000110629,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_100\test.in,MMAS,0,0,1,0.0009187,0.00103823,0.000117198,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_100\test.in,ACS,0,0,1,0.0003696,0.000366105,4.03921e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_200\test.in,AS,0,0,1,0.0010328,0.00103238,1.91083e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_200\test.in,ASRank,0,0,1,0.0016203,0.00162664,3.14482e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_200\test.in,MMAS,0,0,1,0.0010406,0.00096263,0.000113581,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_200\test.in,ACS,0,0,1,0.0002589,0.00024191,2.46396e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_300\test.in,AS,0,0,1,0.0006375,0.00064597,1.86078e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_300\test.in,ASRank,0,0,1,0.0010067,0.00101283,3.25603e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_300\test.in,MMAS,0,0,1,0.0006473,0.000644475,5.85319e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_0_s_300\test.in,ACS,0,0,1,0.0002099,0.000210695,2.51092e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_100\test.in,AS,0,0,1,0.0005408,0.00049515,3.72656e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_100\test.in,ASRank,0,0,1,0.0008084,0.000815345,1.64325e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_100\test.in,MMAS,0,0,1,0.0005198,0.00055809,8.70874e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_100\test.in,ACS,0,0,1,0.0001701,0.00016918,1.79696e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_200\test.in,AS,0,0,1,0.0005168,0.000485435,3.79811e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_200\test.in,ASRank,0,0,1,0.0006996,0.000736745,4.5521e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_200\test.in,MMAS,0,0,1,0.000479,0.00054139,4.77171e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_200\test.in,ACS,0,0,1,0.0001714,0.00016921,3.8134e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_300\test.in,AS,0,0,1,0.0005381,0.00057456,4.12299e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_300\test.in,ASRank,0,0,1,0.0010061,0.000919775,7.26772e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_300\test.in,MMAS,0,0,1,0.0005664,0.00052646,4.23595e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.2_eps_1e-05_s_300\test.in,ACS,0,0,1,0.0001702,0.000184055,1.68399e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_100\test.in,AS,0,0,1,0.000622,0.00061297,6.24174e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_100\test.in,ASRank,0,0,1,0.0009123,0.000839655,0.00010455,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_100\test.in,MMAS,0,0,1,0.0004335,0.00046871,3.61721e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_100\test.in,ACS,0,0,1,0.0001461,0.000154625,6.41961e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_200\test.in,AS,0,0,1,0.0005599,0.00056898,2.32573e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_200\test.in,ASRank,0,0,1,0.0014229,0.000918785,0.000168509,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_200\test.in,MMAS,0,0,1,0.0006324,0.000535505,4.4375e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_200\test.in,ACS,0,0,1,0.0001905,0.000182515,9.04685e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_300\test.in,AS,0,0,1,0.0006199,0.000559985,9.99222e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_300\test.in,ASRank,0,0,1,0.0007306,0.000830815,9.914e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_300\test.in,MMAS,0,0,1,0.0004645,0.000571985,8.30057e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.0001_s_300\test.in,ACS,0,0,1,0.0001745,0.000161295,7.38551e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_100\test.in,AS,0,0,1,0.0005293,0.000581845,6.39656e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_100\test.in,ASRank,0,0,1,0.0010204,0.000924825,0.000104981,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_100\test.in,MMAS,0,0,1,0.0006159,0.000560775,2.27103e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_100\test.in,ACS,0,0,1,0.0001771,0.00018144,9.01621e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_200\test.in,AS,0,0,1,0.0006396,0.000594795,6.88123e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_200\test.in,ASRank,0,0,1,0.0008521,0.00087725,0.000137682,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_200\test.in,MMAS,0,0,1,0.0005447,0.000624315,0.000143373,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_200\test.in,ACS,0,0,1,0.0001936,0.00018049,1.05295e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_300\test.in,AS,0,0,1,0.0006034,0.000629735,7.16106e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_300\test.in,ASRank,0,0,1,0.0008399,0.00093258,0.000127015,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_300\test.in,MMAS,0,0,1,0.0005197,0.00059931,7.11302e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.001_s_300\test.in,ACS,0,0,1,0.0001918,0.00018727,8.56751e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_100\test.in,AS,0,0,1,0.0005567,0.00061523,6.07685e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_100\test.in,ASRank,0,0,1,0.0013856,0.00103278,0.000131356,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_100\test.in,MMAS,0,0,1,0.0005416,0.00057701,6.95321e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_100\test.in,ACS,0,0,1,0.0001927,0.00019793,1.39599e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_200\test.in,AS,0,0,1,0.0005811,0.00060521,1.75397e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_200\test.in,ASRank,0,0,1,0.0009686,0.00095538,7.55613e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_200\test.in,MMAS,0,0,1,0.0005417,0.00056881,1.89945e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_200\test.in,ACS,0,0,1,0.0001862,0.00018207,6.97062e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_300\test.in,AS,0,0,1,0.0005846,0.000574975,1.24355e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_300\test.in,ASRank,0,0,1,0.0009152,0.00084398,5.50988e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_300\test.in,MMAS,0,0,1,0.0005642,0.000557935,2.47752e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.01_s_300\test.in,ACS,0,0,1,0.0001753,0.00015819,4.72896e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_100\test.in,AS,0,0,1,0.0005467,0.00051173,3.25322e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_100\test.in,ASRank,0,0,1,0.0009128,0.00090922,5.58471e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_100\test.in,MMAS,0,0,1,0.0005868,0.000584655,2.83646e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_100\test.in,ACS,0,0,1,0.0001825,0.000184515,4.32353e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_200\test.in,AS,0,0,1,0.0006306,0.00062294,5.52572e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_200\test.in,ASRank,0,0,1,0.0009323,0.00093109,3.52834e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_200\test.in,MMAS,0,0,1,0.0005853,0.00060299,3.16368e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_200\test.in,ACS,0,0,1,0.000252,0.00020467,4.19598e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_300\test.in,AS,0,0,1,0.0004454,0.0005349,5.79511e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_300\test.in,ASRank,0,0,1,0.0008283,0.000929615,8.4153e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_300\test.in,MMAS,0,0,1,0.0005878,0.000587625,3.30054e-06,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0.1_s_300\test.in,ACS,0,0,1,0.0001932,0.00018918,1.20425e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_100\test.in,AS,0,0,1,0.0005314,0.00054356,3.72197e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_100\test.in,ASRank,0,0,1,0.0009136,0.000922425,2.70092e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_100\test.in,MMAS,0,0,1,0.0006039,0.000546865,4.26448e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_100\test.in,ACS,0,0,1,0.0001752,0.000149995,1.0416e-05,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_200\test.in,AS,0,0,1,0.0005752,0.00058903,2.22699e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_200\test.in,ASRank,0,0,1,0.000881,0.0008647,4.70545e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_200\test.in,MMAS,0,0,1,0.000521,0.000560815,5.03134e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_200\test.in,ACS,0,0,1,0.0001972,0.000191415,8.38798e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_300\test.in,AS,0,0,1,0.0006828,0.000571935,4.81408e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_300\test.in,ASRank,0,0,1,0.0008812,0.000930025,3.01464e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_300\test.in,MMAS,0,0,1,0.0005951,0.000605625,2.60184e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_0_s_300\test.in,ACS,0,0,1,0.0001918,0.00018944,2.45451e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_100\test.in,AS,0,0,1,0.0005813,0.000584175,1.08846e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_100\test.in,ASRank,0,0,1,0.0009164,0.000871115,8.228e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_100\test.in,MMAS,0,0,1,0.0005628,0.00050581,1.50261e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_100\test.in,ACS,0,0,1,0.0001656,0.000162865,2.15169e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_200\test.in,AS,0,0,1,0.0004303,0.000441715,2.07515e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_200\test.in,ASRank,0,0,1,0.0007782,0.000885265,9.11693e-05,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_200\test.in,MMAS,0,0,1,0.0005597,0.00060868,5.09043e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_200\test.in,ACS,0,0,1,0.0001681,0.000182335,9.56349e-06,0,0,312346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_300\test.in,AS,0,0,1,0.0004994,0.00048206,2.65988e-05,0,0,12346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_300\test.in,ASRank,0,0,1,0.0007364,0.000849255,0.000107773,0,0,112346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_300\test.in,MMAS,0,0,1,0.0005406,0.00056425,2.13042e-05,0,0,212346
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\dificil\n_800_c_1000000_g_10_f_0.3_eps_1e-05_s_300\test.in,ACS,0,0,1,0.0001933,0.000199445,1.66293e-05,0,0,312346
