instance,profile,variant,best_value,best_weight,feasible,best_seconds,mean_seconds,std_seconds,hit_optimal,target,best_seed
test_clean.in,3,AS,1002737,1000000,1,181.763,171.971,5.75193,0,0,112346
test_clean.in,3,AS,1008011,999948,1,173.431,210.302,36.6712,0,0,112346
test_clean.in,3,AS,1011800,999985,1,221.74,221.448,1.51358,0,0,112347
test_clean.in,3,AS,1003227,1000000,1,187.135,197.076,31.7743,0,0,112350
test_clean.in,3,AS,1006835,999995,1,206.916,204.254,24.2901,0,0,112349
test_clean.in,3,ASRank,1003962,999990,1,264.812,232.23,41.3337,0,0,212348
test_clean.in,3,ASRank,1010088,999991,1,192.531,224.105,44.5929,0,0,212349
test_clean.in,3,ASRank,1013552,999983,1,176.876,222.421,35.5552,0,0,212346
test_clean.in,3,ASRank,1004544,999988,1,275.598,263.169,9.11803,0,0,212346
test_clean.in,3,ASRank,1008378,999994,1,256.398,260.487,4.64151,0,0,212348
test_clean.in,3,MMAS,1003173,999998,1,140.265,135.61,3.08023,0,0,312349
test_clean.in,3,MMAS,1008094,999997,1,126.888,125.828,23.9835,0,0,312348
test_clean.in,3,MMAS,1010446,999956,1,95.1049,91.6441,2.5065,0,0,312348
test_clean.in,3,MMAS,1003721,999988,1,105.627,106.346,1.88503,0,0,312346
test_clean.in,3,MMAS,1007208,999961,1,106.997,101.961,3.26662,0,0,312347
test_clean.in,3,ACS,1006042,999999,1,231.253,203.498,16.8554,0,0,412347
test_clean.in,3,ACS,1013345,999996,1,242.607,248.707,36.2251,0,0,412348
test_clean.in,3,ACS,1018867,999989,1,308.428,284.242,32.7027,0,0,412348
test_clean.in,3,ACS,1006132,999996,1,215.806,196.764,20.9256,0,0,412346
test_clean.in,3,ACS,1011706,999989,1,215.799,200.048,14.7789,0,0,412346
