instance,variant,run,seed,value,weight,feasible,seconds,items,batch
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,13,212358,1430065574,1430065470,1,0.0271771,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,14,212359,1430065574,1430065470,1,0.0267225,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,15,212360,1430065574,1430065470,1,0.0265055,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,16,212361,1430065574,1430065470,1,0.0265649,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,17,212362,1430065574,1430065470,1,0.0277641,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,18,212363,1430065574,1430065470,1,0.0267409,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,19,212364,1430065574,1430065470,1,0.0271239,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,MMAS,20,212365,1430065574,1430065470,1,0.0268092,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,1,312346,1430065574,1430065470,1,0.0224889,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,2,312347,1430065574,1430065470,1,0.0223782,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,3,312348,1430065574,1430065470,1,0.0219853,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,4,312349,1430065574,1430065470,1,0.0224131,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,5,312350,1430065574,1430065470,1,0.022899,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,6,312351,1430065574,1430065470,1,0.0224659,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,7,312352,1430065574,1430065470,1,0.0222297,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,8,312353,1430065574,1430065470,1,0.0220284,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,9,312354,1430065574,1430065470,1,0.0222516,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,10,312355,1430065574,1430065470,1,0.0223172,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,11,312356,1430065574,1430065470,1,0.0224207,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,12,312357,1430065574,1430065470,1,0.0220375,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,13,312358,1430065574,1430065470,1,0.0222815,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,14,312359,1430065574,1430065470,1,0.023532,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,15,312360,1430065574,1430065470,1,0.0237673,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,16,312361,1430065574,1430065470,1,0.0229036,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,17,312362,1430065574,1430065470,1,0.0226903,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,18,312363,1430065574,1430065470,1,0.0221357,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,19,312364,1430065574,1430065470,1,0.0223746,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_100\test.txt,ACS,20,312365,1430065574,1430065470,1,0.0222765,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,1,12346,1430065664,1430065467,1,0.0284181,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,2,12347,1430065664,1430065467,1,0.0282311,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,3,12348,1430065664,1430065467,1,0.0284286,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,4,12349,1430065664,1430065467,1,0.0288287,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,5,12350,1430065664,1430065467,1,0.0286968,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,6,12351,1430065664,1430065467,1,0.0285633,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,7,12352,1430065664,1430065467,1,0.0283337,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,8,12353,1430065664,1430065467,1,0.0283779,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,9,12354,1430065664,1430065467,1,0.0282798,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,10,12355,1430065664,1430065467,1,0.0283803,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,11,12356,1430065664,1430065467,1,0.028247,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,12,12357,1430065664,1430065467,1,0.0282248,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,13,12358,1430065664,1430065467,1,0.0285106,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,14,12359,1430065664,1430065467,1,0.0288398,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,15,12360,1430065664,1430065467,1,0.0283763,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,16,12361,1430065664,1430065467,1,0.0281761,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,17,12362,1430065664,1430065467,1,0.0287289,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,18,12363,1430065664,1430065467,1,0.0283439,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,19,12364,1430065664,1430065467,1,0.0284343,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,AS,20,12365,1430065664,1430065467,1,0.028221,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,1,112346,1430065664,1430065467,1,0.0287558,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,2,112347,1430065664,1430065467,1,0.0285479,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,3,112348,1430065664,1430065467,1,0.0293252,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,4,112349,1430065664,1430065467,1,0.0288687,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,5,112350,1430065664,1430065467,1,0.0287047,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,6,112351,1430065664,1430065467,1,0.0286877,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,7,112352,1430065664,1430065467,1,0.0285135,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,8,112353,1430065664,1430065467,1,0.0287077,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,9,112354,1430065664,1430065467,1,0.0284556,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,10,112355,1430065664,1430065467,1,0.0285943,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,11,112356,1430065664,1430065467,1,0.0287466,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,12,112357,1430065664,1430065467,1,0.0293124,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,13,112358,1430065664,1430065467,1,0.0287397,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,14,112359,1430065664,1430065467,1,0.0300358,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,15,112360,1430065664,1430065467,1,0.0287056,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,16,112361,1430065664,1430065467,1,0.0290631,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,17,112362,1430065664,1430065467,1,0.0285134,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,18,112363,1430065664,1430065467,1,0.0304262,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,19,112364,1430065664,1430065467,1,0.0287737,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ASRank,20,112365,1430065664,1430065467,1,0.0290171,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,1,212346,1430065664,1430065467,1,0.0286768,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,2,212347,1430065664,1430065467,1,0.0285773,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,3,212348,1430065664,1430065467,1,0.0288626,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,4,212349,1430065664,1430065467,1,0.0284397,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,5,212350,1430065664,1430065467,1,0.0283866,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,6,212351,1430065664,1430065467,1,0.0282358,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,7,212352,1430065664,1430065467,1,0.0284382,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,8,212353,1430065664,1430065467,1,0.0282269,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,9,212354,1430065664,1430065467,1,0.0285086,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,10,212355,1430065664,1430065467,1,0.0284154,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,11,212356,1430065664,1430065467,1,0.0291641,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,12,212357,1430065664,1430065467,1,0.0301758,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,13,212358,1430065664,1430065467,1,0.0291242,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,14,212359,1430065664,1430065467,1,0.0282939,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,15,212360,1430065664,1430065467,1,0.0286037,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,16,212361,1430065664,1430065467,1,0.0281678,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,17,212362,1430065664,1430065467,1,0.0286838,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,18,212363,1430065664,1430065467,1,0.0282619,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,19,212364,1430065664,1430065467,1,0.0293593,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,MMAS,20,212365,1430065664,1430065467,1,0.0282683,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,1,312346,1430065664,1430065467,1,0.0248256,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,2,312347,1430065664,1430065467,1,0.0249095,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,3,312348,1430065664,1430065467,1,0.0250909,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,4,312349,1430065664,1430065467,1,0.0249119,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,5,312350,1430065664,1430065467,1,0.0249114,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,6,312351,1430065664,1430065467,1,0.0250633,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,7,312352,1430065664,1430065467,1,0.0251194,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,8,312353,1430065664,1430065467,1,0.0275476,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,9,312354,1430065664,1430065467,1,0.0263757,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,10,312355,1430065664,1430065467,1,0.0258289,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,11,312356,1430065664,1430065467,1,0.0251971,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,12,312357,1430065664,1430065467,1,0.0251749,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,13,312358,1430065664,1430065467,1,0.0250736,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,14,312359,1430065664,1430065467,1,0.0249714,2 3,seed54321
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.001_s_200\test.txt,ACS,15,312360,1430065664,1430065467,1,0.0253933,2 3,seed54321
