instance,variant,run,seed,value,weight,feasible,seconds,items
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,16,312361,1412065619,1412065500,1,0.0263663,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,17,312362,1412065619,1412065500,1,0.0263217,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,18,312363,1412065619,1412065500,1,0.026062,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,19,312364,1412065619,1412065500,1,0.025917,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_200\test.txt,ACS,20,312365,1412065619,1412065500,1,0.0261097,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,1,12346,154,157,1,0.0239947,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,2,12347,154,157,1,0.0243732,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,3,12348,154,157,1,0.0240246,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,4,12349,154,157,1,0.0242879,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,5,12350,154,157,1,0.0241045,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,6,12351,154,157,1,0.0258086,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,7,12352,154,157,1,0.0238058,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,8,12353,154,157,1,0.023886,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,9,12354,154,157,1,0.0241487,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,10,12355,154,157,1,0.0237824,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,11,12356,154,157,1,0.0241372,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,12,12357,154,157,1,0.0238121,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,13,12358,154,157,1,0.0238638,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,14,12359,154,157,1,0.024988,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,15,12360,154,157,1,0.0238248,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,16,12361,154,157,1,0.0243228,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,17,12362,154,157,1,0.0237786,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,18,12363,154,157,1,0.0241282,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,19,12364,154,157,1,0.0239277,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,AS,20,12365,154,157,1,0.0240799,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,1,112346,154,157,1,0.0249948,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,2,112347,154,157,1,0.0245986,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,3,112348,154,157,1,0.0242664,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,4,112349,154,157,1,0.0352488,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,5,112350,154,157,1,0.024521,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,6,112351,154,157,1,0.0264678,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,7,112352,154,157,1,0.0239164,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,8,112353,154,157,1,0.0225806,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,9,112354,154,157,1,0.0224126,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,10,112355,154,157,1,0.0222789,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,11,112356,154,157,1,0.022173,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,12,112357,154,157,1,0.0221082,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,13,112358,154,157,1,0.0224095,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,14,112359,154,157,1,0.022271,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,15,112360,154,157,1,0.0221766,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,16,112361,154,157,1,0.0224869,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,17,112362,154,157,1,0.022201,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,18,112363,154,157,1,0.0226202,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,19,112364,154,157,1,0.0224243,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ASRank,20,112365,154,157,1,0.0222948,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,1,212346,154,157,1,0.0220692,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,2,212347,154,157,1,0.0232901,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,3,212348,154,157,1,0.0227396,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,4,212349,154,157,1,0.022019,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,5,212350,154,157,1,0.0221127,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,6,212351,154,157,1,0.022525,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,7,212352,154,157,1,0.0222456,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,8,212353,154,157,1,0.0225842,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,9,212354,154,157,1,0.0232211,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,10,212355,154,157,1,0.0220502,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,11,212356,154,157,1,0.022254,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,12,212357,154,157,1,0.02199,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,13,212358,154,157,1,0.0220567,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,14,212359,154,157,1,0.0223159,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,15,212360,154,157,1,0.0221534,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,16,212361,154,157,1,0.0220621,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,17,212362,154,157,1,0.0223019,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,18,212363,154,157,1,0.0221003,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,19,212364,154,157,1,0.0220643,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,MMAS,20,212365,154,157,1,0.0223368,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,1,312346,154,157,1,0.0184326,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,2,312347,154,157,1,0.0183158,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,3,312348,154,157,1,0.0183633,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,4,312349,154,157,1,0.0182564,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,5,312350,154,157,1,0.0182113,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,6,312351,154,157,1,0.01818,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,7,312352,154,157,1,0.0183745,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,8,312353,154,157,1,0.0182731,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,9,312354,154,157,1,0.0181769,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,10,312355,154,157,1,0.0196375,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,11,312356,154,157,1,0.0200436,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,12,312357,154,157,1,0.0189826,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,13,312358,154,157,1,0.0193176,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,14,312359,154,157,1,0.019421,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,15,312360,154,157,1,0.0189677,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,16,312361,154,157,1,0.0189392,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,17,312362,154,157,1,0.0183035,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,18,312363,154,157,1,0.0185715,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,19,312364,154,157,1,0.0182919,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\outp.txt,ACS,20,312365,154,157,1,0.0182069,1 2
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,1,12346,1412065775,1412065461,1,0.0289612,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,2,12347,1412065775,1412065461,1,0.0282227,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,3,12348,1412065775,1412065461,1,0.028123,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,4,12349,1412065775,1412065461,1,0.0282126,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,5,12350,1412065775,1412065461,1,0.028167,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,6,12351,1412065775,1412065461,1,0.0283878,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,7,12352,1412065775,1412065461,1,0.0280196,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,8,12353,1412065775,1412065461,1,0.0283157,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,9,12354,1412065775,1412065461,1,0.0280271,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,10,12355,1412065775,1412065461,1,0.0280252,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,11,12356,1412065775,1412065461,1,0.0287809,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,12,12357,1412065775,1412065461,1,0.0282468,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,13,12358,1412065775,1412065461,1,0.0289909,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,14,12359,1412065775,1412065461,1,0.02849,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,15,12360,1412065775,1412065461,1,0.0282838,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,16,12361,1412065775,1412065461,1,0.0284261,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,17,12362,1412065775,1412065461,1,0.0284591,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,18,12363,1412065775,1412065461,1,0.0281713,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,19,12364,1412065775,1412065461,1,0.0280896,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,AS,20,12365,1412065775,1412065461,1,0.0283431,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,1,112346,1412065775,1412065461,1,0.0282303,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,2,112347,1412065775,1412065461,1,0.0303863,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,3,112348,1412065775,1412065461,1,0.0293681,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,4,112349,1412065775,1412065461,1,0.0294251,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,5,112350,1412065775,1412065461,1,0.0291118,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,6,112351,1412065775,1412065461,1,0.0286296,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,7,112352,1412065775,1412065461,1,0.0287577,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,8,112353,1412065775,1412065461,1,0.0285332,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,9,112354,1412065775,1412065461,1,0.0297132,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,10,112355,1412065775,1412065461,1,0.0288694,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,11,112356,1412065775,1412065461,1,0.0288627,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,12,112357,1412065775,1412065461,1,0.0288244,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,13,112358,1412065775,1412065461,1,0.0290711,2 3
C:\Users\Vibe\Documents\knapsack-4aco-cpp-tcc-master\data\jooken\prepared\problemInstances\n_1000_c_10000000000_g_10_f_0.1_eps_0.0001_s_300\test.txt,ASRank,14,112359,1412065775,1412065461,1,0.0290471,2 3
